,ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_De_Venda,Região
2506,73400,2023-05-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_22756,1200.0,Presencial,Sudeste
2507,83558,2023-05-10,São Paulo,"Monitor 27""",1200.0,1,Cliente_18785,1200.0,Presencial,Sudeste
2508,73680,2023-05-10,São Paulo,Smartphone Samsung,2200.0,1,Cliente_24340,2200.0,Presencial,Sudeste
2509,14633,2023-05-10,São Paulo,Teclado Mecânico,250.0,10,Cliente_18073,2500.0,Presencial,Sudeste
2510,47941,2023-05-10,São Paulo,Notebook HP,3200.0,1,Cliente_16515,3200.0,Presencial,Sudeste
2511,98727,2023-05-10,São Paulo,Notebook HP,3200.0,1,Cliente_3910,3200.0,Presencial,Sudeste
2512,24297,2023-05-10,São Paulo,Notebook Dell,3500.0,1,Cliente_4038,3500.0,Presencial,Sudeste
2513,67903,2023-05-10,São Paulo,Notebook Dell,3500.0,1,Cliente_3358,3500.0,Presencial,Sudeste
2514,85282,2023-05-10,São Paulo,iPhone 14,5500.0,1,Cliente_24345,5500.0,Presencial,Sudeste
2515,62197,2023-05-10,São Paulo,Notebook Dell,3500.0,2,Cliente_26599,7000.0,Presencial,Sudeste
2516,6018,2023-05-11,São Paulo,Cabo HDMI,40.0,3,Cliente_11253,120.0,Presencial,Sudeste
2517,23655,2023-05-11,São Paulo,Mouse Gamer,120.0,1,Cliente_20822,120.0,Presencial,Sudeste
2518,29117,2023-05-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_21635,250.0,Presencial,Sudeste
2519,47789,2023-05-11,São Paulo,Teclado Mecânico,250.0,1,Cliente_26735,250.0,Presencial,Sudeste
2520,33915,2023-05-11,São Paulo,Mouse Gamer,120.0,3,Cliente_6441,360.0,Presencial,Sudeste
2521,41582,2023-05-11,São Paulo,Mouse Gamer,120.0,3,Cliente_5356,360.0,Presencial,Sudeste
2522,11668,2023-05-11,São Paulo,Teclado Mecânico,250.0,2,Cliente_16580,500.0,Presencial,Sudeste
2523,46047,2023-05-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_13261,2200.0,Presencial,Sudeste
2524,50105,2023-05-11,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16678,2200.0,Presencial,Sudeste
2525,41721,2023-05-11,São Paulo,Notebook HP,3200.0,1,Cliente_677,3200.0,Presencial,Sudeste
2526,12786,2023-05-11,São Paulo,Notebook Dell,3500.0,1,Cliente_17041,3500.0,Presencial,Sudeste
2527,40671,2023-05-11,São Paulo,Notebook Dell,3500.0,1,Cliente_22172,3500.0,Presencial,Sudeste
2528,52787,2023-05-11,São Paulo,Notebook Dell,3500.0,1,Cliente_6161,3500.0,Presencial,Sudeste
2529,56900,2023-05-11,São Paulo,Notebook Dell,3500.0,1,Cliente_29827,3500.0,Presencial,Sudeste
2530,42782,2023-05-11,São Paulo,"Monitor 27""",1200.0,3,Cliente_22350,3600.0,Presencial,Sudeste
2531,15625,2023-05-11,São Paulo,iPhone 14,5500.0,1,Cliente_29118,5500.0,Presencial,Sudeste
2532,55300,2023-05-11,São Paulo,iPhone 14,5500.0,1,Cliente_17771,5500.0,Presencial,Sudeste
2533,44117,2023-05-11,São Paulo,Notebook Dell,3500.0,2,Cliente_24926,7000.0,Presencial,Sudeste
2534,67300,2023-05-11,São Paulo,Notebook Dell,3500.0,2,Cliente_9711,7000.0,Presencial,Sudeste
2535,92206,2023-05-11,São Paulo,Notebook HP,3200.0,3,Cliente_8175,9600.0,Presencial,Sudeste
2536,1519,2023-05-11,São Paulo,iPhone 14,5500.0,3,Cliente_29144,16500.0,Presencial,Sudeste
2537,54948,2023-05-12,São Paulo,Cabo HDMI,40.0,1,Cliente_9602,40.0,Presencial,Sudeste
2538,49902,2023-05-12,São Paulo,Mouse Gamer,120.0,1,Cliente_21384,120.0,Presencial,Sudeste
2539,53332,2023-05-12,São Paulo,Mouse Gamer,120.0,1,Cliente_6035,120.0,Presencial,Sudeste
2540,66123,2023-05-12,São Paulo,Mouse Gamer,120.0,2,Cliente_14142,240.0,Presencial,Sudeste
2541,62942,2023-05-12,São Paulo,Teclado Mecânico,250.0,1,Cliente_2259,250.0,Presencial,Sudeste
2542,1721,2023-05-12,São Paulo,Teclado Mecânico,250.0,3,Cliente_5429,750.0,Presencial,Sudeste
2543,2137,2023-05-12,São Paulo,Teclado Mecânico,250.0,3,Cliente_3083,750.0,Presencial,Sudeste
2544,6397,2023-05-12,São Paulo,"Monitor 27""",1200.0,1,Cliente_11467,1200.0,Presencial,Sudeste
2545,21169,2023-05-12,São Paulo,"Monitor 27""",1200.0,1,Cliente_3536,1200.0,Presencial,Sudeste
2546,47559,2023-05-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22797,2200.0,Presencial,Sudeste
2547,67295,2023-05-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_14578,2200.0,Presencial,Sudeste
2548,67623,2023-05-12,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21549,2200.0,Presencial,Sudeste
2549,61620,2023-05-12,São Paulo,"Monitor 27""",1200.0,2,Cliente_22609,2400.0,Presencial,Sudeste
2550,58686,2023-05-12,São Paulo,Notebook HP,3200.0,1,Cliente_7276,3200.0,Presencial,Sudeste
2551,79323,2023-05-12,São Paulo,Notebook Dell,3500.0,1,Cliente_12872,3500.0,Presencial,Sudeste
2552,96919,2023-05-12,São Paulo,Notebook Dell,3500.0,1,Cliente_1278,3500.0,Presencial,Sudeste
2553,339,2023-05-12,São Paulo,iPhone 14,5500.0,1,Cliente_8203,5500.0,Presencial,Sudeste
2554,90645,2023-05-12,São Paulo,iPhone 14,5500.0,1,Cliente_4521,5500.0,Presencial,Sudeste
2555,95741,2023-05-12,São Paulo,Notebook HP,3200.0,2,Cliente_21802,6400.0,Presencial,Sudeste
2556,78075,2023-05-12,São Paulo,Smartphone Samsung,2200.0,10,Cliente_12765,22000.0,Presencial,Sudeste
2557,10148,2023-05-13,São Paulo,Cabo HDMI,40.0,1,Cliente_26771,40.0,Presencial,Sudeste
2558,12883,2023-05-13,São Paulo,Cabo HDMI,40.0,1,Cliente_16988,40.0,Presencial,Sudeste
2559,38593,2023-05-13,São Paulo,Mouse Gamer,120.0,2,Cliente_13219,240.0,Presencial,Sudeste
2560,59771,2023-05-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_8810,250.0,Presencial,Sudeste
2561,85571,2023-05-13,São Paulo,Teclado Mecânico,250.0,1,Cliente_3156,250.0,Presencial,Sudeste
2562,7078,2023-05-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_25425,1200.0,Presencial,Sudeste
2563,65612,2023-05-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_17302,1200.0,Presencial,Sudeste
2564,74120,2023-05-13,São Paulo,"Monitor 27""",1200.0,1,Cliente_23411,1200.0,Presencial,Sudeste
2565,1579,2023-05-13,São Paulo,Teclado Mecânico,250.0,5,Cliente_3157,1250.0,Presencial,Sudeste
2566,14100,2023-05-13,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23114,2200.0,Presencial,Sudeste
2567,63495,2023-05-13,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21210,2200.0,Presencial,Sudeste
2568,24582,2023-05-13,São Paulo,Notebook HP,3200.0,1,Cliente_26062,3200.0,Presencial,Sudeste
2569,53620,2023-05-13,São Paulo,Notebook HP,3200.0,1,Cliente_25751,3200.0,Presencial,Sudeste
2570,29412,2023-05-13,São Paulo,Notebook Dell,3500.0,1,Cliente_10789,3500.0,Presencial,Sudeste
2571,83248,2023-05-13,São Paulo,Notebook Dell,3500.0,1,Cliente_6984,3500.0,Presencial,Sudeste
2572,4645,2023-05-13,São Paulo,iPhone 14,5500.0,1,Cliente_29808,5500.0,Presencial,Sudeste
2573,28693,2023-05-13,São Paulo,iPhone 14,5500.0,1,Cliente_5669,5500.0,Presencial,Sudeste
2574,38743,2023-05-13,São Paulo,iPhone 14,5500.0,1,Cliente_6446,5500.0,Presencial,Sudeste
2575,26386,2023-05-14,São Paulo,Mouse Gamer,120.0,1,Cliente_13896,120.0,Presencial,Sudeste
2576,45388,2023-05-14,São Paulo,Mouse Gamer,120.0,1,Cliente_25683,120.0,Presencial,Sudeste
2577,48130,2023-05-14,São Paulo,Mouse Gamer,120.0,1,Cliente_896,120.0,Presencial,Sudeste
2578,85293,2023-05-14,São Paulo,Mouse Gamer,120.0,1,Cliente_19361,120.0,Presencial,Sudeste
2579,85972,2023-05-14,São Paulo,Mouse Gamer,120.0,1,Cliente_22334,120.0,Presencial,Sudeste
2580,57052,2023-05-14,São Paulo,Teclado Mecânico,250.0,1,Cliente_23956,250.0,Presencial,Sudeste
2581,15786,2023-05-14,São Paulo,Smartphone Samsung,2200.0,1,Cliente_6906,2200.0,Presencial,Sudeste
2582,60334,2023-05-14,São Paulo,Smartphone Samsung,2200.0,1,Cliente_21720,2200.0,Presencial,Sudeste
2583,81044,2023-05-14,São Paulo,Smartphone Samsung,2200.0,1,Cliente_16406,2200.0,Presencial,Sudeste
2584,86471,2023-05-14,São Paulo,Smartphone Samsung,2200.0,1,Cliente_28019,2200.0,Presencial,Sudeste
2585,87665,2023-05-14,São Paulo,Smartphone Samsung,2200.0,1,Cliente_817,2200.0,Presencial,Sudeste
2586,32697,2023-05-14,São Paulo,"Monitor 27""",1200.0,2,Cliente_18166,2400.0,Presencial,Sudeste
2587,33170,2023-05-14,São Paulo,Notebook HP,3200.0,1,Cliente_15997,3200.0,Presencial,Sudeste
2588,44130,2023-05-14,São Paulo,Notebook HP,3200.0,1,Cliente_27201,3200.0,Presencial,Sudeste
2589,78983,2023-05-14,São Paulo,Notebook HP,3200.0,1,Cliente_12529,3200.0,Presencial,Sudeste
2590,83575,2023-05-14,São Paulo,Notebook HP,3200.0,1,Cliente_3549,3200.0,Presencial,Sudeste
2591,1491,2023-05-14,São Paulo,Notebook Dell,3500.0,1,Cliente_24280,3500.0,Presencial,Sudeste
2592,27899,2023-05-14,São Paulo,Notebook Dell,3500.0,1,Cliente_22845,3500.0,Presencial,Sudeste
2593,67180,2023-05-14,São Paulo,Notebook Dell,3500.0,1,Cliente_12653,3500.0,Presencial,Sudeste
2594,18267,2023-05-14,São Paulo,iPhone 14,5500.0,1,Cliente_22840,5500.0,Presencial,Sudeste
2595,55872,2023-05-14,São Paulo,iPhone 14,5500.0,1,Cliente_16157,5500.0,Presencial,Sudeste
2596,22479,2023-05-14,São Paulo,Smartphone Samsung,2200.0,3,Cliente_8819,6600.0,Presencial,Sudeste
2597,13083,2023-05-14,São Paulo,Notebook Dell,3500.0,3,Cliente_12620,10500.0,Presencial,Sudeste
2598,20493,2023-05-14,São Paulo,iPhone 14,5500.0,2,Cliente_7967,11000.0,Presencial,Sudeste
2599,23576,2023-05-15,São Paulo,Cabo HDMI,40.0,1,Cliente_25935,40.0,Presencial,Sudeste
2600,84852,2023-05-15,São Paulo,Cabo HDMI,40.0,1,Cliente_26698,40.0,Presencial,Sudeste
2601,6231,2023-05-15,São Paulo,Mouse Gamer,120.0,1,Cliente_10064,120.0,Presencial,Sudeste
2602,83451,2023-05-15,São Paulo,Mouse Gamer,120.0,1,Cliente_24017,120.0,Presencial,Sudeste
2603,33131,2023-05-15,São Paulo,Teclado Mecânico,250.0,1,Cliente_11473,250.0,Presencial,Sudeste
2604,39269,2023-05-15,São Paulo,"Monitor 27""",1200.0,1,Cliente_20678,1200.0,Presencial,Sudeste
2605,54857,2023-05-15,São Paulo,"Monitor 27""",1200.0,1,Cliente_21078,1200.0,Presencial,Sudeste
2606,91580,2023-05-15,São Paulo,"Monitor 27""",1200.0,1,Cliente_26627,1200.0,Presencial,Sudeste
2607,41819,2023-05-15,São Paulo,Smartphone Samsung,2200.0,1,Cliente_26099,2200.0,Presencial,Sudeste
2608,61034,2023-05-15,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7929,2200.0,Presencial,Sudeste
2609,10570,2023-05-15,São Paulo,Notebook HP,3200.0,1,Cliente_17790,3200.0,Presencial,Sudeste
2610,17275,2023-05-15,São Paulo,Notebook HP,3200.0,1,Cliente_13928,3200.0,Presencial,Sudeste
2611,65062,2023-05-15,São Paulo,Notebook HP,3200.0,1,Cliente_17435,3200.0,Presencial,Sudeste
2612,91362,2023-05-15,São Paulo,Notebook HP,3200.0,1,Cliente_27341,3200.0,Presencial,Sudeste
2613,80764,2023-05-15,São Paulo,Notebook Dell,3500.0,1,Cliente_21937,3500.0,Presencial,Sudeste
2614,82103,2023-05-15,São Paulo,Notebook Dell,3500.0,1,Cliente_17969,3500.0,Presencial,Sudeste
2615,99557,2023-05-15,São Paulo,Notebook Dell,3500.0,1,Cliente_28502,3500.0,Presencial,Sudeste
2616,10223,2023-05-15,São Paulo,iPhone 14,5500.0,1,Cliente_29751,5500.0,Presencial,Sudeste
2617,25761,2023-05-15,São Paulo,iPhone 14,5500.0,1,Cliente_729,5500.0,Presencial,Sudeste
2618,49776,2023-05-15,São Paulo,iPhone 14,5500.0,1,Cliente_12493,5500.0,Presencial,Sudeste
2619,63849,2023-05-15,São Paulo,iPhone 14,5500.0,1,Cliente_11858,5500.0,Presencial,Sudeste
2620,93649,2023-05-15,São Paulo,Notebook Dell,3500.0,3,Cliente_3030,10500.0,Presencial,Sudeste
2621,8254,2023-05-15,São Paulo,iPhone 14,5500.0,2,Cliente_21696,11000.0,Presencial,Sudeste
2622,28171,2023-05-15,São Paulo,iPhone 14,5500.0,2,Cliente_5829,11000.0,Presencial,Sudeste
2623,58623,2023-05-16,São Paulo,Cabo HDMI,40.0,1,Cliente_15886,40.0,Presencial,Sudeste
2624,84513,2023-05-16,São Paulo,Cabo HDMI,40.0,1,Cliente_2300,40.0,Presencial,Sudeste
2625,7285,2023-05-16,São Paulo,Mouse Gamer,120.0,1,Cliente_14828,120.0,Presencial,Sudeste
2626,6087,2023-05-16,São Paulo,Teclado Mecânico,250.0,1,Cliente_9516,250.0,Presencial,Sudeste
2627,43415,2023-05-16,São Paulo,Cabo HDMI,40.0,10,Cliente_26178,400.0,Presencial,Sudeste
2628,58995,2023-05-16,São Paulo,Teclado Mecânico,250.0,2,Cliente_8702,500.0,Presencial,Sudeste
2629,73326,2023-05-16,São Paulo,Teclado Mecânico,250.0,2,Cliente_24747,500.0,Presencial,Sudeste
2630,29783,2023-05-16,São Paulo,"Monitor 27""",1200.0,1,Cliente_22767,1200.0,Presencial,Sudeste
2631,15775,2023-05-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_7942,2200.0,Presencial,Sudeste
2632,76120,2023-05-16,São Paulo,Smartphone Samsung,2200.0,1,Cliente_29111,2200.0,Presencial,Sudeste
2633,45894,2023-05-16,São Paulo,Notebook HP,3200.0,1,Cliente_11537,3200.0,Presencial,Sudeste
2634,67309,2023-05-16,São Paulo,iPhone 14,5500.0,1,Cliente_28173,5500.0,Presencial,Sudeste
2635,20360,2023-05-16,São Paulo,Notebook HP,3200.0,2,Cliente_25510,6400.0,Presencial,Sudeste
2636,92930,2023-05-16,São Paulo,Notebook HP,3200.0,3,Cliente_13195,9600.0,Presencial,Sudeste
2637,15291,2023-05-17,São Paulo,Cabo HDMI,40.0,1,Cliente_23815,40.0,Presencial,Sudeste
2638,32379,2023-05-17,São Paulo,Cabo HDMI,40.0,1,Cliente_12681,40.0,Presencial,Sudeste
2639,77538,2023-05-17,São Paulo,Cabo HDMI,40.0,1,Cliente_26678,40.0,Presencial,Sudeste
2640,80327,2023-05-17,São Paulo,Cabo HDMI,40.0,1,Cliente_27075,40.0,Presencial,Sudeste
2641,18433,2023-05-17,São Paulo,Cabo HDMI,40.0,2,Cliente_4471,80.0,Presencial,Sudeste
2642,73596,2023-05-17,São Paulo,Mouse Gamer,120.0,1,Cliente_2487,120.0,Presencial,Sudeste
2643,78096,2023-05-17,São Paulo,Mouse Gamer,120.0,1,Cliente_19389,120.0,Presencial,Sudeste
2644,1606,2023-05-17,São Paulo,Mouse Gamer,120.0,2,Cliente_9836,240.0,Presencial,Sudeste
2645,11055,2023-05-17,São Paulo,"Monitor 27""",1200.0,1,Cliente_7890,1200.0,Presencial,Sudeste
2646,23800,2023-05-17,São Paulo,Smartphone Samsung,2200.0,1,Cliente_22921,2200.0,Presencial,Sudeste
2647,65652,2023-05-17,São Paulo,Notebook Dell,3500.0,1,Cliente_5360,3500.0,Presencial,Sudeste
2648,73689,2023-05-17,São Paulo,iPhone 14,5500.0,1,Cliente_24013,5500.0,Presencial,Sudeste
2649,21498,2023-05-17,São Paulo,"Monitor 27""",1200.0,5,Cliente_4920,6000.0,Presencial,Sudeste
2650,76831,2023-05-17,São Paulo,"Monitor 27""",1200.0,5,Cliente_1535,6000.0,Presencial,Sudeste
2651,20215,2023-05-17,São Paulo,Notebook Dell,3500.0,3,Cliente_8390,10500.0,Presencial,Sudeste
2652,91054,2023-05-18,São Paulo,Mouse Gamer,120.0,1,Cliente_8899,120.0,Presencial,Sudeste
2653,63839,2023-05-18,São Paulo,Teclado Mecânico,250.0,1,Cliente_9879,250.0,Presencial,Sudeste
2654,83202,2023-05-18,São Paulo,Mouse Gamer,120.0,3,Cliente_3590,360.0,Presencial,Sudeste
2655,30582,2023-05-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_25671,1200.0,Presencial,Sudeste
2656,38074,2023-05-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_17186,1200.0,Presencial,Sudeste
2657,81465,2023-05-18,São Paulo,"Monitor 27""",1200.0,1,Cliente_4023,1200.0,Presencial,Sudeste
2658,87169,2023-05-18,São Paulo,Notebook HP,3200.0,1,Cliente_7470,3200.0,Presencial,Sudeste
2659,86913,2023-05-18,São Paulo,Notebook Dell,3500.0,1,Cliente_23536,3500.0,Presencial,Sudeste
2660,79904,2023-05-18,São Paulo,Smartphone Samsung,2200.0,3,Cliente_22176,6600.0,Presencial,Sudeste
2661,62733,2023-05-18,São Paulo,iPhone 14,5500.0,2,Cliente_21433,11000.0,Presencial,Sudeste
2662,97316,2023-05-19,São Paulo,Cabo HDMI,40.0,1,Cliente_26684,40.0,Presencial,Sudeste
2663,99705,2023-05-19,São Paulo,Cabo HDMI,40.0,1,Cliente_10371,40.0,Presencial,Sudeste
2664,657,2023-05-19,São Paulo,Mouse Gamer,120.0,1,Cliente_6505,120.0,Presencial,Sudeste
2665,16380,2023-05-19,São Paulo,Mouse Gamer,120.0,1,Cliente_2306,120.0,Presencial,Sudeste
2666,22721,2023-05-19,São Paulo,Mouse Gamer,120.0,1,Cliente_25722,120.0,Presencial,Sudeste
2667,66400,2023-05-19,São Paulo,Mouse Gamer,120.0,1,Cliente_27834,120.0,Presencial,Sudeste
2668,87984,2023-05-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_17314,250.0,Presencial,Sudeste
2669,94342,2023-05-19,São Paulo,Teclado Mecânico,250.0,1,Cliente_23262,250.0,Presencial,Sudeste
2670,31874,2023-05-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_19221,1200.0,Presencial,Sudeste
2671,60278,2023-05-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_11489,1200.0,Presencial,Sudeste
2672,78042,2023-05-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_17324,1200.0,Presencial,Sudeste
2673,83030,2023-05-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_21942,1200.0,Presencial,Sudeste
2674,90093,2023-05-19,São Paulo,"Monitor 27""",1200.0,1,Cliente_3987,1200.0,Presencial,Sudeste
2675,27973,2023-05-19,São Paulo,Smartphone Samsung,2200.0,1,Cliente_18323,2200.0,Presencial,Sudeste
2676,19290,2023-05-19,São Paulo,Notebook HP,3200.0,1,Cliente_10693,3200.0,Presencial,Sudeste
2677,25653,2023-05-19,São Paulo,Notebook HP,3200.0,1,Cliente_19917,3200.0,Presencial,Sudeste
2678,39954,2023-05-19,São Paulo,Notebook HP,3200.0,1,Cliente_23050,3200.0,Presencial,Sudeste
2679,44773,2023-05-19,São Paulo,Notebook HP,3200.0,1,Cliente_29135,3200.0,Presencial,Sudeste
2680,50481,2023-05-19,São Paulo,Notebook HP,3200.0,1,Cliente_18566,3200.0,Presencial,Sudeste
2681,13122,2023-05-19,São Paulo,Notebook Dell,3500.0,1,Cliente_1830,3500.0,Presencial,Sudeste
2682,10166,2023-05-19,São Paulo,iPhone 14,5500.0,1,Cliente_15905,5500.0,Presencial,Sudeste
2683,12844,2023-05-19,São Paulo,iPhone 14,5500.0,1,Cliente_22616,5500.0,Presencial,Sudeste
2684,38047,2023-05-19,São Paulo,iPhone 14,5500.0,1,Cliente_10702,5500.0,Presencial,Sudeste
2685,59860,2023-05-19,São Paulo,Notebook HP,3200.0,2,Cliente_22593,6400.0,Presencial,Sudeste
2686,15661,2023-05-20,São Paulo,Cabo HDMI,40.0,1,Cliente_21644,40.0,Presencial,Sudeste
2687,20292,2023-05-20,São Paulo,Cabo HDMI,40.0,1,Cliente_20332,40.0,Presencial,Sudeste
2688,24715,2023-05-20,São Paulo,Cabo HDMI,40.0,1,Cliente_12172,40.0,Presencial,Sudeste
2689,57630,2023-05-20,São Paulo,Mouse Gamer,120.0,1,Cliente_20257,120.0,Presencial,Sudeste
2690,83382,2023-05-20,São Paulo,Mouse Gamer,120.0,1,Cliente_8903,120.0,Presencial,Sudeste
2691,85942,2023-05-20,São Paulo,Mouse Gamer,120.0,1,Cliente_6537,120.0,Presencial,Sudeste
2692,52175,2023-05-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_5932,250.0,Presencial,Sudeste
2693,66238,2023-05-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_3310,250.0,Presencial,Sudeste
2694,86245,2023-05-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_8454,250.0,Presencial,Sudeste
2695,94256,2023-05-20,São Paulo,Teclado Mecânico,250.0,1,Cliente_21256,250.0,Presencial,Sudeste
2696,5448,2023-05-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_5300,1200.0,Presencial,Sudeste
2697,47334,2023-05-20,São Paulo,"Monitor 27""",1200.0,1,Cliente_14824,1200.0,Presencial,Sudeste
2698,58940,2023-05-20,São Paulo,Teclado Mecânico,250.0,5,Cliente_10908,1250.0,Presencial,Sudeste
2699,65608,2023-05-20,São Paulo,"Monitor 27""",1200.0,2,Cliente_4743,2400.0,Presencial,Sudeste
2700,2798,2023-05-20,São Paulo,iPhone 14,5500.0,1,Cliente_5327,5500.0,Presencial,Sudeste
2701,14934,2023-05-20,São Paulo,iPhone 14,5500.0,1,Cliente_2089,5500.0,Presencial,Sudeste
2702,50797,2023-05-20,São Paulo,iPhone 14,5500.0,1,Cliente_16714,5500.0,Presencial,Sudeste
2703,61947,2023-05-20,São Paulo,iPhone 14,5500.0,1,Cliente_22776,5500.0,Presencial,Sudeste
2704,55134,2023-05-20,São Paulo,Notebook Dell,3500.0,2,Cliente_9258,7000.0,Presencial,Sudeste
2705,53290,2023-05-21,São Paulo,Cabo HDMI,40.0,1,Cliente_12623,40.0,Presencial,Sudeste
2706,99788,2023-05-21,São Paulo,Cabo HDMI,40.0,1,Cliente_26792,40.0,Presencial,Sudeste
2707,48151,2023-05-21,São Paulo,Mouse Gamer,120.0,1,Cliente_28922,120.0,Presencial,Sudeste
2708,49501,2023-05-21,São Paulo,Mouse Gamer,120.0,1,Cliente_3478,120.0,Presencial,Sudeste
2709,74108,2023-05-21,São Paulo,Teclado Mecânico,250.0,1,Cliente_26037,250.0,Presencial,Sudeste
2710,62704,2023-05-21,São Paulo,"Monitor 27""",1200.0,1,Cliente_9535,1200.0,Presencial,Sudeste
2711,49761,2023-05-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_9401,2200.0,Presencial,Sudeste
2712,91942,2023-05-21,São Paulo,Smartphone Samsung,2200.0,1,Cliente_17245,2200.0,Presencial,Sudeste
2713,64609,2023-05-21,São Paulo,"Monitor 27""",1200.0,2,Cliente_15535,2400.0,Presencial,Sudeste
2714,88871,2023-05-21,São Paulo,"Monitor 27""",1200.0,2,Cliente_1058,2400.0,Presencial,Sudeste
2715,21464,2023-05-21,São Paulo,Notebook HP,3200.0,1,Cliente_14685,3200.0,Presencial,Sudeste
2716,90009,2023-05-21,São Paulo,Notebook HP,3200.0,1,Cliente_13410,3200.0,Presencial,Sudeste
2717,13038,2023-05-21,São Paulo,Notebook Dell,3500.0,1,Cliente_17353,3500.0,Presencial,Sudeste
2718,63136,2023-05-21,São Paulo,iPhone 14,5500.0,1,Cliente_27846,5500.0,Presencial,Sudeste
2719,99102,2023-05-21,São Paulo,iPhone 14,5500.0,1,Cliente_9368,5500.0,Presencial,Sudeste
2720,92982,2023-05-21,São Paulo,Notebook HP,3200.0,2,Cliente_6466,6400.0,Presencial,Sudeste
2721,77757,2023-05-21,São Paulo,iPhone 14,5500.0,5,Cliente_26693,27500.0,Presencial,Sudeste
2722,33515,2023-05-22,São Paulo,Cabo HDMI,40.0,1,Cliente_20862,40.0,Presencial,Sudeste
2723,63137,2023-05-22,São Paulo,Cabo HDMI,40.0,2,Cliente_12400,80.0,Presencial,Sudeste
2724,9079,2023-05-22,São Paulo,Mouse Gamer,120.0,1,Cliente_26080,120.0,Presencial,Sudeste
2725,87433,2023-05-22,São Paulo,Mouse Gamer,120.0,1,Cliente_21098,120.0,Presencial,Sudeste
2726,40832,2023-05-22,São Paulo,Cabo HDMI,40.0,5,Cliente_25261,200.0,Presencial,Sudeste
2727,87999,2023-05-22,São Paulo,Mouse Gamer,120.0,2,Cliente_15038,240.0,Presencial,Sudeste
2728,48697,2023-05-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_25229,250.0,Presencial,Sudeste
2729,52002,2023-05-22,São Paulo,Teclado Mecânico,250.0,1,Cliente_6582,250.0,Presencial,Sudeste
2730,83325,2023-05-22,São Paulo,Cabo HDMI,40.0,10,Cliente_23658,400.0,Presencial,Sudeste
2731,26124,2023-05-22,São Paulo,"Monitor 27""",1200.0,1,Cliente_14794,1200.0,Presencial,Sudeste
2732,93084,2023-05-22,São Paulo,"Monitor 27""",1200.0,1,Cliente_2424,1200.0,Presencial,Sudeste
2733,14106,2023-05-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_8450,2200.0,Presencial,Sudeste
2734,34847,2023-05-22,São Paulo,Smartphone Samsung,2200.0,1,Cliente_23646,2200.0,Presencial,Sudeste
2735,32614,2023-05-22,São Paulo,Notebook HP,3200.0,1,Cliente_7185,3200.0,Presencial,Sudeste
2736,59347,2023-05-22,São Paulo,Notebook HP,3200.0,1,Cliente_7977,3200.0,Presencial,Sudeste
2737,12750,2023-05-22,São Paulo,Notebook Dell,3500.0,1,Cliente_19405,3500.0,Presencial,Sudeste
2738,58312,2023-05-22,São Paulo,Notebook Dell,3500.0,1,Cliente_4916,3500.0,Presencial,Sudeste
2739,60042,2023-05-22,São Paulo,Notebook Dell,3500.0,1,Cliente_13375,3500.0,Presencial,Sudeste
2740,67963,2023-05-22,São Paulo,Notebook Dell,3500.0,1,Cliente_13405,3500.0,Presencial,Sudeste
2741,17508,2023-05-22,São Paulo,iPhone 14,5500.0,1,Cliente_22746,5500.0,Presencial,Sudeste
2742,53507,2023-05-22,São Paulo,iPhone 14,5500.0,1,Cliente_9805,5500.0,Presencial,Sudeste
2743,27225,2023-05-22,São Paulo,Smartphone Samsung,2200.0,5,Cliente_5716,11000.0,Presencial,Sudeste
2744,81469,2023-05-22,São Paulo,iPhone 14,5500.0,3,Cliente_12213,16500.0,Presencial,Sudeste
2745,35908,2023-05-22,São Paulo,iPhone 14,5500.0,5,Cliente_6525,27500.0,Presencial,Sudeste
2746,42574,2023-05-23,São Paulo,Cabo HDMI,40.0,1,Cliente_23990,40.0,Presencial,Sudeste
